,Pond,Date,Time,Comments,Error,RunDate,DataFile,CharacteristicID,ResultValue
5423,65,2018-05-15,30:00.0,,,,Baulch,Cond_uS.cm,3840
5424,65,2018-05-15,30:00.0,,,,Baulch,DO_mg.L,11.3
5425,65,2018-05-15,30:00.0,,,,Baulch,SRP_mg.L,0.086
5426,65,2018-05-15,30:00.0,,,,Baulch,TDP_mg.L,0.046
5427,65,2018-05-15,30:00.0,,,,Baulch,TP_mg.L,0.29
5428,65,2018-05-15,30:00.0,,,,Baulch,NH3_mg.L,0.011
5429,65,2018-05-15,30:00.0,,,,Baulch,Urea_mg.L,0.211
5430,65,2018-05-15,30:00.0,,,,Baulch,NO3_mg.L,0.004
5431,65,2018-05-15,30:00.0,,,,Baulch,TDN_mg.L,
5432,65,2018-05-15,30:00.0,,,,Baulch,TN_mg.L,2.95
5433,65,2018-05-15,30:00.0,,,,Baulch,SO4_mg.L,2175.92
5434,65,2018-05-15,30:00.0,,,,Baulch,Chla_ug.L,62.242
5435,65,2018-05-15,30:00.0,,,,Baulch,Alk_mg.L,
5436,65,2018-05-15,30:00.0,,,,Baulch,TRP_mg.L,
5779,67,2018-05-15,30:00.0,,,,Baulch,Delta2H,
5780,67,2018-05-15,30:00.0,,,,Baulch,Delta18O,
5781,67,2018-05-15,30:00.0,,,,Baulch,Temp_degC,16.45
5782,67,2018-05-15,30:00.0,,,,Baulch,pH,8.48
5783,67,2018-05-15,30:00.0,,,,Baulch,Cond_uS.cm,3840
5784,67,2018-05-15,30:00.0,,,,Baulch,DO_mg.L,11.46
5785,67,2018-05-15,30:00.0,,,,Baulch,SRP_mg.L,0.003
5786,67,2018-05-15,30:00.0,,,,Baulch,TDP_mg.L,0.047
5787,67,2018-05-15,30:00.0,,,,Baulch,TP_mg.L,0.289
5788,67,2018-05-15,30:00.0,,,,Baulch,NH3_mg.L,0.011
5789,67,2018-05-15,30:00.0,,,,Baulch,Urea_mg.L,0.204
5790,67,2018-05-15,30:00.0,,,,Baulch,NO3_mg.L,0.01
5791,67,2018-05-15,30:00.0,,,,Baulch,TDN_mg.L,
5792,67,2018-05-15,30:00.0,,,,Baulch,TN_mg.L,2.809
5793,67,2018-05-15,30:00.0,,,,Baulch,SO4_mg.L,2777.115
5794,67,2018-05-15,30:00.0,,,,Baulch,Chla_ug.L,62.32
5795,67,2018-05-15,30:00.0,,,,Baulch,Alk_mg.L,
5796,67,2018-05-15,30:00.0,,,,Baulch,TRP_mg.L,
6841,92,2018-05-15,00:00.0,,,,Baulch,Delta2H,
6842,92,2018-05-15,00:00.0,,,,Baulch,Delta18O,
6843,92,2018-05-15,00:00.0,,,,Baulch,Temp_degC,16.73
6844,92,2018-05-15,00:00.0,,,,Baulch,pH,6.65
6845,92,2018-05-15,00:00.0,,,,Baulch,Cond_uS.cm,193.7
6846,92,2018-05-15,00:00.0,,,,Baulch,DO_mg.L,
6847,92,2018-05-15,00:00.0,,,,Baulch,SRP_mg.L,0.804
6848,92,2018-05-15,00:00.0,,,,Baulch,TDP_mg.L,0.863
6849,92,2018-05-15,00:00.0,,,,Baulch,TP_mg.L,0.888
6850,92,2018-05-15,00:00.0,,,,Baulch,NH3_mg.L,0.093
6851,92,2018-05-15,00:00.0,,,,Baulch,Urea_mg.L,0.469
6852,92,2018-05-15,00:00.0,,,,Baulch,NO3_mg.L,0.012
6853,92,2018-05-15,00:00.0,,,,Baulch,TDN_mg.L,
6854,92,2018-05-15,00:00.0,,,,Baulch,TN_mg.L,1.759
6855,92,2018-05-15,00:00.0,,,,Baulch,SO4_mg.L,9.625
6856,92,2018-05-15,00:00.0,,,,Baulch,Chla_ug.L,4.098
6857,92,2018-05-15,00:00.0,,,,Baulch,Alk_mg.L,
6858,92,2018-05-15,00:00.0,,,,Baulch,TRP_mg.L,
4429,5340,2018-05-15,26:00.0,,,,Baulch,Delta2H,
4430,5340,2018-05-15,26:00.0,,,,Baulch,Delta18O,
4431,5340,2018-05-15,26:00.0,,,,Baulch,Temp_degC,19.34
4432,5340,2018-05-15,26:00.0,,,,Baulch,pH,8.53
4433,5340,2018-05-15,26:00.0,,,,Baulch,Cond_uS.cm,3420
4434,5340,2018-05-15,26:00.0,,,,Baulch,DO_mg.L,6.26
4435,5340,2018-05-15,26:00.0,,,,Baulch,SRP_mg.L,0.003
4436,5340,2018-05-15,26:00.0,,,,Baulch,TDP_mg.L,0.002
4437,5340,2018-05-15,26:00.0,,,,Baulch,TP_mg.L,0.255
4438,5340,2018-05-15,26:00.0,,,,Baulch,NH3_mg.L,0.011
4439,5340,2018-05-15,26:00.0,,,,Baulch,Urea_mg.L,0.165
4440,5340,2018-05-15,26:00.0,,,,Baulch,NO3_mg.L,0.015
4441,5340,2018-05-15,26:00.0,,,,Baulch,TDN_mg.L,
4442,5340,2018-05-15,26:00.0,,,,Baulch,TN_mg.L,2.862
4443,5340,2018-05-15,26:00.0,,,,Baulch,SO4_mg.L,1572.42
4444,5340,2018-05-15,26:00.0,,,,Baulch,Chla_ug.L,56.435
4445,5340,2018-05-15,26:00.0,,,,Baulch,Alk_mg.L,
4446,5340,2018-05-15,26:00.0,,,,Baulch,TRP_mg.L,
127,1,2018-07-09,,,,,Baulch,Delta2H,
128,1,2018-07-09,,,,,Baulch,Delta18O,
129,1,2018-07-09,,,,,Baulch,Temp_degC,14.1
130,1,2018-07-09,,,,,Baulch,pH,9.17
131,1,2018-07-09,,,,,Baulch,Cond_uS.cm,3032
132,1,2018-07-09,,,,,Baulch,DO_mg.L,
133,1,2018-07-09,,,,,Baulch,SRP_mg.L,0.074
134,1,2018-07-09,,,,,Baulch,TDP_mg.L,0.212
135,1,2018-07-09,,,,,Baulch,TP_mg.L,0.139
136,1,2018-07-09,,,,,Baulch,NH3_mg.L,0.029
137,1,2018-07-09,,,,,Baulch,Urea_mg.L,0.107
138,1,2018-07-09,,,,,Baulch,NO3_mg.L,0.259
139,1,2018-07-09,,,,,Baulch,TDN_mg.L,
140,1,2018-07-09,,,,,Baulch,TN_mg.L,2.431
141,1,2018-07-09,,,,,Baulch,SO4_mg.L,1538.285
142,1,2018-07-09,,,,,Baulch,Chla_ug.L,
143,1,2018-07-09,,,,,Baulch,Alk_mg.L,
144,1,2018-07-09,,,,,Baulch,TRP_mg.L,
6283,88,2018-07-09,,,,,Baulch,Delta2H,
6284,88,2018-07-09,,,,,Baulch,Delta18O,
6285,88,2018-07-09,,,,,Baulch,Temp_degC,15.5
6286,88,2018-07-09,,,,,Baulch,pH,9.31
6287,88,2018-07-09,,,,,Baulch,Cond_uS.cm,669
6288,88,2018-07-09,,,,,Baulch,DO_mg.L,
6289,88,2018-07-09,,,,,Baulch,SRP_mg.L,0.805
6290,88,2018-07-09,,,,,Baulch,TDP_mg.L,0.832
6291,88,2018-07-09,,,,,Baulch,TP_mg.L,0.874
6292,88,2018-07-09,,,,,Baulch,NH3_mg.L,0.029
6293,88,2018-07-09,,,,,Baulch,Urea_mg.L,0.225
6294,88,2018-07-09,,,,,Baulch,NO3_mg.L,
6295,88,2018-07-09,,,,,Baulch,TDN_mg.L,
6296,88,2018-07-09,,,,,Baulch,TN_mg.L,2.194
6297,88,2018-07-09,,,,,Baulch,SO4_mg.L,105.505
6298,88,2018-07-09,,,,,Baulch,Chla_ug.L,
6299,88,2018-07-09,,,,,Baulch,Alk_mg.L,
6300,88,2018-07-09,,,,,Baulch,TRP_mg.L,
6589,90,2018-07-09,,,,,Baulch,Delta2H,
6590,90,2018-07-09,,,,,Baulch,Delta18O,
6591,90,2018-07-09,,,,,Baulch,Temp_degC,16.7
6592,90,2018-07-09,,,,,Baulch,pH,8.43
6593,90,2018-07-09,,,,,Baulch,Cond_uS.cm,3242
6594,90,2018-07-09,,,,,Baulch,DO_mg.L,
6595,90,2018-07-09,,,,,Baulch,SRP_mg.L,0.003
6596,90,2018-07-09,,,,,Baulch,TDP_mg.L,0.106
6597,90,2018-07-09,,,,,Baulch,TP_mg.L,0.043
6598,90,2018-07-09,,,,,Baulch,NH3_mg.L,0.064
6599,90,2018-07-09,,,,,Baulch,Urea_mg.L,0.265
6600,90,2018-07-09,,,,,Baulch,NO3_mg.L,0.004
6601,90,2018-07-09,,,,,Baulch,TDN_mg.L,
6602,90,2018-07-09,,,,,Baulch,TN_mg.L,3.098
6603,90,2018-07-09,,,,,Baulch,SO4_mg.L,1591.9
6604,90,2018-07-09,,,,,Baulch,Chla_ug.L,
6605,90,2018-07-09,,,,,Baulch,Alk_mg.L,
6606,90,2018-07-09,,,,,Baulch,TRP_mg.L,
487,103,2018-07-09,,,,,Baulch,Delta2H,
488,103,2018-07-09,,,,,Baulch,Delta18O,
489,103,2018-07-09,,,,,Baulch,Temp_degC,12.1
490,103,2018-07-09,,,,,Baulch,pH,7.5
491,103,2018-07-09,,,,,Baulch,Cond_uS.cm,1259
492,103,2018-07-09,,,,,Baulch,DO_mg.L,
493,103,2018-07-09,,,,,Baulch,SRP_mg.L,1.608
494,103,2018-07-09,,,,,Baulch,TDP_mg.L,1.389
495,103,2018-07-09,,,,,Baulch,TP_mg.L,1.365
496,103,2018-07-09,,,,,Baulch,NH3_mg.L,0.089
497,103,2018-07-09,,,,,Baulch,Urea_mg.L,0.564
498,103,2018-07-09,,,,,Baulch,NO3_mg.L,0.274
499,103,2018-07-09,,,,,Baulch,TDN_mg.L,
500,103,2018-07-09,,,,,Baulch,TN_mg.L,2.781
501,103,2018-07-09,,,,,Baulch,SO4_mg.L,367.52
502,103,2018-07-09,,,,,Baulch,Chla_ug.L,
503,103,2018-07-09,,,,,Baulch,Alk_mg.L,
504,103,2018-07-09,,,,,Baulch,TRP_mg.L,
685,105,2018-07-09,,,,,Baulch,Delta2H,
686,105,2018-07-09,,,,,Baulch,Delta18O,
687,105,2018-07-09,,,,,Baulch,Temp_degC,
688,105,2018-07-09,,,,,Baulch,pH,
689,105,2018-07-09,,,,,Baulch,Cond_uS.cm,
690,105,2018-07-09,,,,,Baulch,DO_mg.L,
691,105,2018-07-09,,,,,Baulch,SRP_mg.L,3.18
692,105,2018-07-09,,,,,Baulch,TDP_mg.L,4.137
693,105,2018-07-09,,,,,Baulch,TP_mg.L,2.375
694,105,2018-07-09,,,,,Baulch,NH3_mg.L,0.284
695,105,2018-07-09,,,,,Baulch,Urea_mg.L,0.597
696,105,2018-07-09,,,,,Baulch,NO3_mg.L,
697,105,2018-07-09,,,,,Baulch,TDN_mg.L,
698,105,2018-07-09,,,,,Baulch,TN_mg.L,2.676
699,105,2018-07-09,,,,,Baulch,SO4_mg.L,7.875
700,105,2018-07-09,,,,,Baulch,Chla_ug.L,
701,105,2018-07-09,,,,,Baulch,Alk_mg.L,
702,105,2018-07-09,,,,,Baulch,TRP_mg.L,
955,109,2018-07-09,,,,,Baulch,Delta2H,
956,109,2018-07-09,,,,,Baulch,Delta18O,
957,109,2018-07-09,,,,,Baulch,Temp_degC,13.7
958,109,2018-07-09,,,,,Baulch,pH,7.56
959,109,2018-07-09,,,,,Baulch,Cond_uS.cm,1288
960,109,2018-07-09,,,,,Baulch,DO_mg.L,
961,109,2018-07-09,,,,,Baulch,SRP_mg.L,0.911
962,109,2018-07-09,,,,,Baulch,TDP_mg.L,0.915
963,109,2018-07-09,,,,,Baulch,TP_mg.L,0.919
964,109,2018-07-09,,,,,Baulch,NH3_mg.L,0.544
965,109,2018-07-09,,,,,Baulch,Urea_mg.L,0.303
966,109,2018-07-09,,,,,Baulch,NO3_mg.L,0.364
967,109,2018-07-09,,,,,Baulch,TDN_mg.L,
968,109,2018-07-09,,,,,Baulch,TN_mg.L,2.723
969,109,2018-07-09,,,,,Baulch,SO4_mg.L,362.19
970,109,2018-07-09,,,,,Baulch,Chla_ug.L,
971,109,2018-07-09,,,,,Baulch,Alk_mg.L,
972,109,2018-07-09,,,,,Baulch,TRP_mg.L,
1297,110,2018-07-09,,,,,Baulch,Delta2H,
1298,110,2018-07-09,,,,,Baulch,Delta18O,
1299,110,2018-07-09,,,,,Baulch,Temp_degC,15.1
1300,110,2018-07-09,,,,,Baulch,pH,7.15
1301,110,2018-07-09,,,,,Baulch,Cond_uS.cm,449.1
1302,110,2018-07-09,,,,,Baulch,DO_mg.L,
1303,110,2018-07-09,,,,,Baulch,SRP_mg.L,3.101
1304,110,2018-07-09,,,,,Baulch,TDP_mg.L,2.398
1305,110,2018-07-09,,,,,Baulch,TP_mg.L,2.217
1306,110,2018-07-09,,,,,Baulch,NH3_mg.L,0.553
1307,110,2018-07-09,,,,,Baulch,Urea_mg.L,0.943
1308,110,2018-07-09,,,,,Baulch,NO3_mg.L,0.256
1309,110,2018-07-09,,,,,Baulch,TDN_mg.L,
1310,110,2018-07-09,,,,,Baulch,TN_mg.L,2.816
1311,110,2018-07-09,,,,,Baulch,SO4_mg.L,8
1312,110,2018-07-09,,,,,Baulch,Chla_ug.L,
1313,110,2018-07-09,,,,,Baulch,Alk_mg.L,
1314,110,2018-07-09,,,,,Baulch,TRP_mg.L,
1459,117,2018-07-09,,,,,Baulch,Delta2H,
1460,117,2018-07-09,,,,,Baulch,Delta18O,
1461,117,2018-07-09,,,,,Baulch,Temp_degC,16.4
1462,117,2018-07-09,,,,,Baulch,pH,7.08
1463,117,2018-07-09,,,,,Baulch,Cond_uS.cm,437.4
1464,117,2018-07-09,,,,,Baulch,DO_mg.L,
1465,117,2018-07-09,,,,,Baulch,SRP_mg.L,3.42
1466,117,2018-07-09,,,,,Baulch,TDP_mg.L,3.498
1467,117,2018-07-09,,,,,Baulch,TP_mg.L,2.546
1468,117,2018-07-09,,,,,Baulch,NH3_mg.L,0.493
1469,117,2018-07-09,,,,,Baulch,Urea_mg.L,1.035
1470,117,2018-07-09,,,,,Baulch,NO3_mg.L,
1471,117,2018-07-09,,,,,Baulch,TDN_mg.L,
1472,117,2018-07-09,,,,,Baulch,TN_mg.L,3.128
1473,117,2018-07-09,,,,,Baulch,SO4_mg.L,7.825
1474,117,2018-07-09,,,,,Baulch,Chla_ug.L,
1475,117,2018-07-09,,,,,Baulch,Alk_mg.L,
1476,117,2018-07-09,,,,,Baulch,TRP_mg.L,
1675,120,2018-07-09,,,,,Baulch,Delta2H,
1676,120,2018-07-09,,,,,Baulch,Delta18O,
1677,120,2018-07-09,,,,,Baulch,Temp_degC,13.8
1678,120,2018-07-09,,,,,Baulch,pH,8.06
1679,120,2018-07-09,,,,,Baulch,Cond_uS.cm,1223
1680,120,2018-07-09,,,,,Baulch,DO_mg.L,
1681,120,2018-07-09,,,,,Baulch,SRP_mg.L,2.239
