sample_id,matrix_type,parameter_type,pond_id,comment,note,sample_date,pond_alias,Data Source
201106087 S,Sediment ,LOI,139,LOI 4-8,,29-Jun-11,Pond 139 ,U of R
201106057 S,Sediment ,LOI,2,LOI 4-8,,29-Jun-11,Pond 2,U of R
201106072 S,Sediment ,LOI,3,LOI 4-8,,29-Jun-11,Pond 3,U of R
201006026,Water,MeHg,1,No gas,,02-Jun-10,POND1,U of R
201006021,Water,MeHg,113,No gas,,01-Jun-10,POND113,U of R
201006031,Water,MeHg,130,No gas,,02-Jun-10,POND130,U of R
201006071,Water,MeHg,139,No gas,,02-Jun-10,POND139,U of R
201006066,Water,MeHg,2,No gas,,02-Jun-10,POND2,U of R
201006011,Water,MeHg,3,No gas,,02-Jun-10,POND3,U of R
201106088 S,Sediment ,PS,139,Parsiz 0-2,,29-Jun-11,Pond 139 ,U of R
201106089 S,Sediment ,PS,139,Parsiz 2-4,,29-Jun-11,Pond 139 ,U of R
201106090 S,Sediment ,PS,139,Parsiz 4-8,,29-Jun-11,Pond 139 ,U of R
201106121,Water,THg,130,PORE,,29-Jun-11,Pond 130,U of R
201106122,Water,MeHg,130,PORE,,29-Jun-11,Pond 130,U of R
201106123,Water,SO4,130,PORE,,29-Jun-11,Pond 130,U of R
201106124,Water,DOC,130,PORE,,29-Jun-11,Pond 130,U of R
201106125,Water,SUVA,130,PORE,,29-Jun-11,Pond 130,U of R
201106111,Water,THg,139,PORE,,29-Jun-11,Pond 139 ,U of R
201106112,Water,MeHg,139,PORE,,29-Jun-11,Pond 139 ,U of R
201106113,Water,SO4,139,PORE,,29-Jun-11,Pond 139 ,U of R
201106114,Water,DOC,139,PORE,,29-Jun-11,Pond 139 ,U of R
201106115,Water,SUVA,139,PORE,,29-Jun-11,Pond 139 ,U of R
201106151,Water,THg,2,PORE,,28-Jun-11,Pond 2,U of R
201106152,Water,MeHg,2,PORE,,28-Jun-11,Pond 2,U of R
201106153,Water,SO4,2,PORE,,28-Jun-11,Pond 2,U of R
201106154,Water,DOC,2,PORE,,28-Jun-11,Pond 2,U of R
201106155,Water,SUVA,2,PORE,,28-Jun-11,Pond 2,U of R
201106131,Water,THg,3,PORE,,28-Jun-11,Pond 3,U of R
201106132,Water,MeHg,3,PORE,,28-Jun-11,Pond 3,U of R
201106133,Water,SO4,3,PORE,,28-Jun-11,Pond 3,U of R
201106134,Water,DOC,3,PORE,,28-Jun-11,Pond 3,U of R
201106135,Water,SUVA,3,PORE,,28-Jun-11,Pond 3,U of R
201108061,Water,THg,100,Pore,,23-Aug-11,SD100,U of R
201108062,Water,MeHg,100,Pore,,23-Aug-11,SD100,U of R
201108063,Water,SO4,100,Pore,,23-Aug-11,SD100,U of R
201108064,Water,DOC,100,Pore,,23-Aug-11,SD100,U of R
201108065,Water,SUVA,100,Pore,,23-Aug-11,SD100,U of R
201108071,Water,THg,104,Pore,,22-Aug-11,SD104,U of R
201108072,Water,MeHg,104,Pore,,22-Aug-11,SD104,U of R
201108073,Water,SO4,104,Pore,,22-Aug-11,SD104,U of R
201108074,Water,DOC,104,Pore,,22-Aug-11,SD104,U of R
201108075,Water,SUVA,104,Pore,,22-Aug-11,SD104,U of R
201108081,Water,THg,110,Pore,,23-Aug-11,SD110,U of R
201108082,Water,MeHg,110,Pore,,23-Aug-11,SD110,U of R
201108083,Water,SO4,110,Pore,,23-Aug-11,SD110,U of R
201108084,Water,DOC,110,Pore,,23-Aug-11,SD110,U of R
201108085,Water,SUVA,110,Pore,,23-Aug-11,SD110,U of R
201108111,Water,THg,113,Pore,,23-Aug-11,SD113,U of R
201108112,Water,MeHg,113,Pore,,23-Aug-11,SD113,U of R
201108113,Water,SO4,113,Pore,,23-Aug-11,SD113,U of R
201108114,Water,DOC,113,Pore,,23-Aug-11,SD113,U of R
201108115,Water,SUVA,113,Pore,,23-Aug-11,SD113,U of R
201108031,Water,THg,118,Pore,,23-Aug-11,SD118,U of R
201108032,Water,MeHg,118,Pore,,23-Aug-11,SD118,U of R
201108033,Water,SO4,118,Pore,,23-Aug-11,SD118,U of R
201108034,Water,DOC,118,Pore,,23-Aug-11,SD118,U of R
201108035,Water,SUVA,118,Pore,,23-Aug-11,SD118,U of R
201108051,Water,THg,130,Pore,,23-Aug-11,SD130,U of R
201108052,Water,MeHg,130,Pore,,23-Aug-11,SD130,U of R
201108053,Water,SO4,130,Pore,,23-Aug-11,SD130,U of R
201108054,Water,DOC,130,Pore,,23-Aug-11,SD130,U of R
201108055,Water,SUVA,130,Pore,,23-Aug-11,SD130,U of R
201108041,Water,THg,139,Pore,,23-Aug-11,SD139,U of R
201108042,Water,MeHg,139,Pore,,23-Aug-11,SD139,U of R
201108043,Water,SO4,139,Pore,,23-Aug-11,SD139,U of R
201108044,Water,DOC,139,Pore,,23-Aug-11,SD139,U of R
201108045,Water,SUVA,139,Pore,,23-Aug-11,SD139,U of R
201108011,Water,THg,2,Pore,,23-Aug-11,SD2,U of R
201108012,Water,MeHg,2,Pore,,23-Aug-11,SD2,U of R
201108013,Water,SO4,2,Pore,,23-Aug-11,SD2,U of R
201108014,Water,DOC,2,Pore,,23-Aug-11,SD2,U of R
201108015,Water,SUVA,2,Pore,,23-Aug-11,SD2,U of R
201108021,Water,THg,3,Pore,,23-Aug-11,SD3,U of R
201108022,Water,MeHg,3,Pore,,23-Aug-11,SD3,U of R
201108023,Water,SO4,3,Pore,,23-Aug-11,SD3,U of R
201108024,Water,DOC,3,Pore,,23-Aug-11,SD3,U of R
201108025,Water,SUVA,3,Pore,,23-Aug-11,SD3,U of R
202206112,Water,THg,15,Pore; ~0.08 mL (HCl),,21-Jun-22,15,U of R
202206116,Water,THg,97,Pore; ~0.08 mL (HCl),,21-Jun-22,97,U of R
202206115,Water,THg,124,Pore; ~0.11 mL (HCl),,21-Jun-22,124,U of R
202207052,Water,MeHg,2,Pore; ~0.14 mL (HCl),,06-Jul-22,2,U of R
202207055,Water,MeHg,97,Pore; ~0.2 mL (HCl),,06-Jul-22,97,U of R
202207054,Water,MeHg,124,Pore; ~0.2 mL (HCl),,06-Jul-22,124,U of R
202207053,Water,MeHg,125,Pore; ~0.2 mL (HCl),,06-Jul-22,125,U of R
202206113,Water,THg,2,Pore; 0.125 mL (HCl),,21-Jun-22,2,U of R
202206114,Water,THg,125,Pore; 0.125 mL (HCl),,21-Jun-22,125,U of R
202207051,Water,MeHg,15,Pore; 0.25 mL (HCl),,06-Jul-22,15,U of R
202207056,Water,MeHg,109,Pore; 0.25 mL (HCl),,06-Jul-22,109,U of R
201106186,Water,THg,1,Surface,,28-Jun-11,Pond 1,U of R
201106187,Water,MeHg,1,Surface,,28-Jun-11,Pond 1,U of R
201106188,Water,SO4,1,Surface,,28-Jun-11,Pond 1,U of R
201106189,Water,DOC,1,Surface,,28-Jun-11,Pond 1,U of R
201106190,Water,SUVA,1,Surface,,28-Jun-11,Pond 1,U of R
201106166,Water,THg,100,Surface,,29-Jun-11,Pond 100,U of R
201106167,Water,MeHg,100,Surface,,29-Jun-11,Pond 100,U of R
201106168,Water,SO4,100,Surface,,29-Jun-11,Pond 100,U of R
201106169,Water,DOC,100,Surface,,29-Jun-11,Pond 100,U of R
201106170,Water,SUVA,100,Surface,,29-Jun-11,Pond 100,U of R
201106171,Water,THg,104,Surface,,29-Jun-11,Pond 104,U of R
201106172,Water,MeHg,104,Surface,,29-Jun-11,Pond 104,U of R
201106173,Water,SO4,104,Surface,,29-Jun-11,Pond 104,U of R
201106174,Water,DOC,104,Surface,,29-Jun-11,Pond 104,U of R
201106175,Water,SUVA,104,Surface,,29-Jun-11,Pond 104,U of R
201106161,Water,THg,110,Surface,,29-Jun-11,Pond 110,U of R
201106162,Water,MeHg,110,Surface,,29-Jun-11,Pond 110,U of R
201106163,Water,SO4,110,Surface,,29-Jun-11,Pond 110,U of R
201106164,Water,DOC,110,Surface,,29-Jun-11,Pond 110,U of R
201106165,Water,SUVA,110,Surface,,29-Jun-11,Pond 110,U of R
201106176,Water,THg,113,Surface,,29-Jun-11,Pond 113,U of R
201106177,Water,MeHg,113,Surface,,29-Jun-11,Pond 113,U of R
201106178,Water,SO4,113,Surface,,29-Jun-11,Pond 113,U of R
201106179,Water,DOC,113,Surface,,29-Jun-11,Pond 113,U of R
201106180,Water,SUVA,113,Surface,,29-Jun-11,Pond 113,U of R
201106181,Water,THg,118,Surface,,29-Jun-11,Pond 118,U of R
201106182,Water,MeHg,118,Surface,,29-Jun-11,Pond 118,U of R
201106183,Water,SO4,118,Surface,,29-Jun-11,Pond 118,U of R
201106184,Water,DOC,118,Surface,,29-Jun-11,Pond 118,U of R
201106185,Water,SUVA,118,Surface,,29-Jun-11,Pond 118,U of R
201106126,Water,THg,130,Surface,,29-Jun-11,Pond 130,U of R
201106127,Water,MeHg,130,Surface,,29-Jun-11,Pond 130,U of R
201106128,Water,SO4,130,Surface,,29-Jun-11,Pond 130,U of R
201106129,Water,DOC,130,Surface,,29-Jun-11,Pond 130,U of R
201106130,Water,SUVA,130,Surface,,29-Jun-11,Pond 130,U of R
201106116,Water,THg,139,Surface,,29-Jun-11,Pond 139 ,U of R
201106117,Water,MeHg,139,Surface,,29-Jun-11,Pond 139 ,U of R
201106118,Water,SO4,139,Surface,,29-Jun-11,Pond 139 ,U of R
201106119,Water,DOC,139,Surface,,29-Jun-11,Pond 139 ,U of R
201106120,Water,SUVA,139,Surface,,29-Jun-11,Pond 139 ,U of R
201106156,Water,THg,2,Surface,,28-Jun-11,Pond 2,U of R
201106157,Water,MeHg,2,Surface,,28-Jun-11,Pond 2,U of R
201106158,Water,SO4,2,Surface,,28-Jun-11,Pond 2,U of R
201106159,Water,DOC,2,Surface,,28-Jun-11,Pond 2,U of R
201106160,Water,SUVA,2,Surface,,28-Jun-11,Pond 2,U of R
201106136,Water,THg,3,Surface,,28-Jun-11,Pond 3,U of R
201106137,Water,MeHg,3,Surface,,28-Jun-11,Pond 3,U of R
201106138,Water,SO4,3,Surface,,28-Jun-11,Pond 3,U of R
201106139,Water,DOC,3,Surface,,28-Jun-11,Pond 3,U of R
201106140,Water,SUVA,3,Surface,,28-Jun-11,Pond 3,U of R
201108001,Water,THg,1,Surface,,22-Aug-11,SD1,U of R
201108002,Water,MeHg,1,Surface,,22-Aug-11,SD1,U of R
201108003,Water,SO4,1,Surface,,22-Aug-11,SD1,U of R
201108004,Water,DOC,1,Surface,,22-Aug-11,SD1,U of R
201108005,Water,SUVA,1,Surface,,22-Aug-11,SD1,U of R
201108056,Water,THg,100,Surface,,22-Aug-11,SD100,U of R
201108057,Water,MeHg,100,Surface,,22-Aug-11,SD100,U of R
201108058,Water,SO4,100,Surface,,22-Aug-11,SD100,U of R
201108059,Water,DOC,100,Surface,,22-Aug-11,SD100,U of R
201108060,Water,SUVA,100,Surface,,22-Aug-11,SD100,U of R
201108066,Water,THg,104,Surface,,22-Aug-11,SD104,U of R
201108067,Water,MeHg,104,Surface,,22-Aug-11,SD104,U of R
201108068,Water,SO4,104,Surface,,22-Aug-11,SD104,U of R
201108069,Water,DOC,104,Surface,,22-Aug-11,SD104,U of R
201108070,Water,SUVA,104,Surface,,22-Aug-11,SD104,U of R
201108076,Water,THg,110,Surface,,22-Aug-11,SD110,U of R
201108077,Water,MeHg,110,Surface,,22-Aug-11,SD110,U of R
201108078,Water,SO4,110,Surface,,22-Aug-11,SD110,U of R
201108079,Water,DOC,110,Surface,,22-Aug-11,SD110,U of R
201108080,Water,SUVA,110,Surface,,22-Aug-11,SD110,U of R
201108106,Water,THg,113,Surface,,22-Aug-11,SD113,U of R
201108107,Water,MeHg,113,Surface,,22-Aug-11,SD113,U of R
201108108,Water,SO4,113,Surface,,22-Aug-11,SD113,U of R
201108109,Water,DOC,113,Surface,,22-Aug-11,SD113,U of R
201108110,Water,SUVA,113,Surface,,22-Aug-11,SD113,U of R
201108026,Water,THg,118,Surface,,22-Aug-11,SD118,U of R
201108027,Water,MeHg,118,Surface,,22-Aug-11,SD118,U of R
201108028,Water,SO4,118,Surface,,22-Aug-11,SD118,U of R
201108029,Water,DOC,118,Surface,,22-Aug-11,SD118,U of R
201108030,Water,SUVA,118,Surface,,22-Aug-11,SD118,U of R
201108046,Water,THg,130,Surface,,22-Aug-11,SD130,U of R
201108047,Water,MeHg,130,Surface,,22-Aug-11,SD130,U of R
201108048,Water,SO4,130,Surface,,22-Aug-11,SD130,U of R
201108049,Water,DOC,130,Surface,,22-Aug-11,SD130,U of R
201108050,Water,SUVA,130,Surface,,22-Aug-11,SD130,U of R
201108036,Water,THg,139,Surface,,22-Aug-11,SD139,U of R
201108037,Water,MeHg,139,Surface,,22-Aug-11,SD139,U of R
201108038,Water,SO4,139,Surface,,22-Aug-11,SD139,U of R
201108039,Water,DOC,139,Surface,,22-Aug-11,SD139,U of R
201108040,Water,SUVA,139,Surface,,22-Aug-11,SD139,U of R
201108006,Water,THg,2,Surface,,22-Aug-11,SD2,U of R
201108007,Water,MeHg,2,Surface,,22-Aug-11,SD2,U of R
201108008,Water,SO4,2,Surface,,22-Aug-11,SD2,U of R
201108009,Water,DOC,2,Surface,,22-Aug-11,SD2,U of R
201108010,Water,SUVA,2,Surface,,22-Aug-11,SD2,U of R
201108016,Water,THg,3,Surface,,22-Aug-11,SD3,U of R
201108017,Water,MeHg,3,Surface,,22-Aug-11,SD3,U of R
201108018,Water,SO4,3,Surface,,22-Aug-11,SD3,U of R
201108019,Water,DOC,3,Surface,,22-Aug-11,SD3,U of R
201108020,Water,SUVA,3,Surface,,22-Aug-11,SD3,U of R
201907003A,Water,DOC,2,Time zero,,10-Jul-19,2,U of R
201907001A,Water,DOC,118,Time zero,,10-Jul-19,118,U of R
201907004A,Water,DOC,2,Time zero ,,10-Jul-19,2,U of R
201907002A,Water,DOC,118,Time zero ,,10-Jul-19,118,U of R
200705056,Water,MeHg,100,U of A,,24-May-07,Pond 100,U of A
200705059,Water,SO4,100,U of A,,24-May-07,Pond 100,U of A
200705046,Water,MeHg,113,U of A,,24-May-07,Pond 113,U of A
200705049,Water,SO4,113,U of A,,24-May-07,Pond 113,U of A
200705051,Water,MeHg,118,U of A,,24-May-07,Pond 118,U of A
200705054,Water,SO4,118,U of A,,24-May-07,Pond 118,U of A
200705041,Water,MeHg,130,U of A,,24-May-07,Pond 130,U of A
200705044,Water,SO4,130,U of A,,24-May-07,Pond 130,U of A
200705036,Water,MeHg,139,U of A,,24-May-07,Pond 139,U of A
200705039,Water,SO4,139,U of A,,24-May-07,Pond 139,U of A
200705031,Water,MeHg,2,U of A,,24-May-07,Pond 2,U of A
200705034,Water,SO4,2,U of A,,24-May-07,Pond 2,U of A
20060933,Water,MeHg,130,U of A  VS 079,,06-Sep-06,Pond 130,U of A
20060925,Water,MeHg,2,U of A  VSL 408,,06-Sep-06,Pond 2,U of A
20060937,Water,MeHg,97,U of A  VSL 533,,06-Sep-06,Pond 97,U of A
20060921,Water,MeHg,1,U of A ARCTIC 537,,06-Sep-06,SDNWA Pond 1,U of A
20060929,Water,MeHg, 125N,U of A VSL 211B,,06-Sep-06,Pond 125N,U of A
20060751,Sediment, ,1,U of R,,20-Jul-06,Pond 1,U of R
20060771,Sediment, ,104,U of R,,21-Jul-06,Pond 104,U of R
20060776,Sediment, ,109,U of R,,21-Jul-06,Pond 109,U of R
20060790,Sediment, ,110,U of R,,21-Jul-06,Pond 110,U of R
20060781,Sediment, ,118,U of R,,21-Jul-06,Pond 118,U of R
20060746,Sediment, , 125N,U of R,,20-Jul-06,Pond 125N,U of R
20060761,Sediment, ,130,U of R,,20-Jul-06,Pond 130,U of R
20060741,Sediment, ,2,U of R,,20-Jul-06,Pond 2,U of R
20060756,Sediment, ,97,U of R,,20-Jul-06,Pond 97,U of R
20060750,Water,SUVA,1,U of R,,20-Jul-06,Pond 1,U of R
20060764,Water,DOC,100,U of R,,20-Jul-06,Pond 100,U of R
20060765,Water,SUVA,100,U of R,,20-Jul-06,Pond 100,U of R
200705057,Water,THg,100,U of R,,24-May-07,Pond 100,U of R
200705058,Water,DOC,100,U of R,,24-May-07,Pond 100,U of R
200705060,Water,SUVA,100,U of R,,24-May-07,Pond 100,U of R
20060770,Water,SUVA,104,U of R,,21-Jul-06,Pond 104,U of R
20060775,Water,SUVA,109,U of R,,21-Jul-06,Pond 109,U of R
20060789,Water,SUVA,110,U of R,,21-Jul-06,Pond 110,U of R
200607102,Water,SUVA,113,U of R,,21-Jul-06,Pond 113,U of R
200705047,Water,THg,113,U of R,,24-May-07,Pond 113,U of R
200705048,Water,DOC,113,U of R,,24-May-07,Pond 113,U of R
200705050,Water,SUVA,113,U of R,,24-May-07,Pond 113,U of R
20060780,Water,SUVA,118,U of R,,21-Jul-06,Pond 118,U of R
200705052,Water,THg,118,U of R,,24-May-07,Pond 118,U of R
200705053,Water,DOC,118,U of R,,24-May-07,Pond 118,U of R
200705055,Water,SUVA,118,U of R,,24-May-07,Pond 118,U of R
20060745,Water,SUVA, 125N,U of R,,20-Jul-06,Pond 125N,U of R
20060760,Water,SUVA,130,U of R,,20-Jul-06,Pond 130,U of R
200705042,Water,THg,130,U of R,,24-May-07,Pond 130,U of R
200705043,Water,DOC,130,U of R,,24-May-07,Pond 130,U of R
200705045,Water,SUVA,130,U of R,,24-May-07,Pond 130,U of R
200607122,Water,SUVA,137,U of R,,22-Jul-06,Pond 137,U of R
200705037,Water,THg,139,U of R,,24-May-07,Pond 139,U of R
200705038,Water,DOC,139,U of R,,24-May-07,Pond 139,U of R
200705040,Water,SUVA,139,U of R,,24-May-07,Pond 139,U of R
20060740,Water,SUVA,2,U of R,,20-Jul-06,Pond 2,U of R
200705032,Water,THg,2,U of R,,24-May-07,Pond 2,U of R
200705033,Water,DOC,2,U of R,,24-May-07,Pond 2,U of R
200705035,Water,SUVA,2,U of R,,24-May-07,Pond 2,U of R
200607106,Water,SUVA,26,U of R,,22-Jul-06,Pond 26,U of R
20060794,Water,SUVA,50,U of R,,21-Jul-06,Pond 50,U of R
20060798,Water,SUVA,60,U of R,,21-Jul-06,Pond 60,U of R
200607114,Water,SUVA,60,U of R,,22-Jul-06,Pond 60,U of R
200607118,Water,SUVA,65,U of R,,22-Jul-06,Pond 65,U of R
200607110,Water,SUVA,67,U of R,,22-Jul-06,Pond 67,U of R
20060785,Water,SUVA,88,U of R,,21-Jul-06,Pond 88,U of R
20060755,Water,SUVA,97,U of R,,20-Jul-06,Pond 97,U of R
20060766,Sediment, ,100,U of R ,,20-Jul-06,Pond 100,U of R
20060753,Water,MeHg,97,U of R 001,,20-Jul-06,Pond 97,U of R
20060763,Water,MeHg,100,U of R 002,,20-Jul-06,Pond 100,U of R
20060787,Water,MeHg,110,U of R 003,,21-Jul-06,Pond 110,U of R
20060742,Water,THg, 125N,U of R 004,,20-Jul-06,Pond 125N,U of R
20060738,Water,MeHg,2,U of R 005,,20-Jul-06,Pond 2,U of R
20060773,Water,MeHg,109,U of R 006,,21-Jul-06,Pond 109,U of R
20060778,Water,MeHg,118,U of R 008,,21-Jul-06,Pond 118,U of R
20060768,Water,MeHg,104,U of R 009,,21-Jul-06,Pond 104,U of R
20060752,Water,THg,97,U of R 010,,20-Jul-06,Pond 97,U of R
20060782,Water,THg,88,U of R 011,,21-Jul-06,Pond 88,U of R
20060737,Water,THg,2,U of R 012,,20-Jul-06,SDNWA #2,U of R
200607100,Water,MeHg,113,U of R 015,,21-Jul-06,Pond 113,U of R
20060743,Water,MeHg, 125N,U of R 016,,20-Jul-06,Pond 125N,U of R
20060792,Water,MeHg,50,U of R 017,,21-Jul-06,Pond 50,U of R
20060748,Water,MEHg,1,U of R 018,,20-Jul-06,Pond 1,U of R
20060783,Water,MeHg,88,U of R 019,,21-Jul-06,Pond 88,U of R
20060796,Water,MeHg,60,U of R 020,,21-Jul-06,Pond 60,U of R
20060758,Water,MeHg,130,U of R 021,,20-Jul-06,Pond 130,U of R
20060786,Water,THg,110,U of R 023,,21-Jul-06,Pond 110,U of R
20060747,Water,THg,1,U of R 024,,20-Jul-06,Pond 1,U of R
20060762,Water,THg,100,U of R 025,,20-Jul-06,Pond 100,U of R
20060757,Water,THg,130,U of R 026,,20-Jul-06,Pond 130,U of R
20060923,Water,THg,1,U of R VS 67,,06-Sep-06,SDNWA Pond 1,U of R
20060939,Water,THg,97,U of R VSL 458,,06-Sep-06,Pond 97,U of R
20060927,Water,THg,2,U of R VSL 487,,06-Sep-06,Pond 2,U of R
20060935,Water,THg,130,U of R VSL 512,,06-Sep-06,Pond 130,U of R
20060931,Water,THg, 125N,U of R VSL 575,,06-Sep-06,Pond 125N,U of R
200907025,Water,SO4,1,UA,,06-Jul-09,POND1,U of A
200907015,Water,SO4,139,UA,,06-Jul-09,POND139,U of A
200907020,Water,SO4,2,UA,,06-Jul-09,POND2,U of A
200907005,Water,SO4,60,UA,,06-Jul-09,POND60,U of A
200907010,Water,SO4,88,UA,,06-Jul-09,POND88,U of A
200805026,Water,MeHg,109,UA,,12-May-08,SDNWA 109,U of A
200805029,Water,SO4,109,UA,,12-May-08,SDNWA 109,U of A
200806011,Water,MeHg,109,UA,,09-Jun-08,SDNWA 109,U of A
200806014,Water,SO4,109,UA,,09-Jun-08,SDNWA 109,U of A
200807002,Water,MeHg,109,UA,,14-Jul-08,SDNWA 109,U of A
200807004,Water,SO4,109,UA,,14-Jul-08,SDNWA 109,U of A
200808007,Water,MeHg,109,UA,,11-Aug-08,SDNWA 109,U of A
200808009,Water,SO4,109,UA,,11-Aug-08,SDNWA 109,U of A
200806001,Water,MeHg,110,UA,,09-Jun-08,SDNWA 110,U of A
200806004,Water,SO4,110,UA,,09-Jun-08,SDNWA 110,U of A
200805031,Water,MeHg,113,UA,,12-May-08,SDNWA 113,U of A
200805034,Water,SO4,113,UA,,12-May-08,SDNWA 113,U of A
200805051,Water,MeHg,118,UA,,13-May-08,SDNWA 118,U of A
200805054,Water,SO4,118,UA,,13-May-08,SDNWA 118,U of A
200806006,Water,MeHg,118,UA,,09-Jun-08,SDNWA 118,U of A
200806009,Water,SO4,118,UA,,09-Jun-08,SDNWA 118,U of A
200805011,Water,MeHg,130,UA,,12-May-08,SDNWA 130,U of A
200805014,Water,SO4,130,UA,,12-May-08,SDNWA 130,U of A
200806026,Water,MeHg,130,UA,,10-Jun-08,SDNWA 130,U of A
200806029,Water,SO4,130,UA,,10-Jun-08,SDNWA 130,U of A
200807017,Water,MeHg,130,UA,,15-Jul-08,SDNWA 130,U of A
200807019,Water,SO4,130,UA,,15-Jul-08,SDNWA 130,U of A
200808017,Water,MeHg,130,UA,,12-Aug-08,SDNWA 130,U of A
200808019,Water,SO4,130,UA,,12-Aug-08,SDNWA 130,U of A
200805016,Water,MeHg,139,UA,,12-May-08,SDNWA 139,U of A
200805019,Water,SO4,139,UA,,12-May-08,SDNWA 139,U of A
200806031,Water,MeHg,139,UA,,11-Jun-08,SDNWA 139,U of A
200806034,Water,SO4,139,UA,,11-Jun-08,SDNWA 139,U of A
200807022,Water,MeHg,139,UA,,15-Jul-08,SDNWA 139,U of A
200807024,Water,SO4,139,UA,,15-Jul-08,SDNWA 139,U of A
200808012,Water,MeHg,139,UA,,12-Aug-08,SDNWA 139,U of A
200808014,Water,SO4,139,UA,,12-Aug-08,SDNWA 139,U of A
200805006,Water,MeHg,2,UA,,12-May-08,SDNWA 2,U of A
200805009,Water,SO4,2,UA,,12-May-08,SDNWA 2,U of A
200806041,Water,MeHg,2,UA,,11-Jun-08,SDNWA 2,U of A
200806044,Water,SO4,2,UA,,11-Jun-08,SDNWA 2,U of A
200807042,Water,MeHg,2,UA,,16-Jul-08,SDNWA 2,U of A
200807044,Water,SO4,2,UA,,16-Jul-08,SDNWA 2,U of A
200808027,Water,MeHg,2,UA,,12-Aug-08,SDNWA 2,U of A
200808029,Water,SO4,2,UA,,12-Aug-08,SDNWA 2,U of A
200805021,Water,MeHg,3,UA,,12-May-08,SDNWA 3,U of A
200805024,Water,SO4,3,UA,,12-May-08,SDNWA 3,U of A
200806036,Water,MeHg,3,UA,,11-Jun-08,SDNWA 3,U of A
200806039,Water,SO4,3,UA,,11-Jun-08,SDNWA 3,U of A
200807032,Water,MeHg,3,UA,,16-Jul-08,SDNWA 3,U of A
200807034,Water,SO4,3,UA,,16-Jul-08,SDNWA 3,U of A
200808022,Water,MeHg,3,UA,,12-Aug-08,SDNWA 3,U of A
200808024,Water,SO4,3,UA,,12-Aug-08,SDNWA 3,U of A
200806016,Water,MeHg,60,UA,,10-Jun-08,SDNWA 60,U of A
200806019,Water,SO4,60,UA,,10-Jun-08,SDNWA 60,U of A
200807062,Water,MeHg,60,UA,,17-Jul-08,SDNWA 60,U of A
200807064,Water,SO4,60,UA,,17-Jul-08,SDNWA 60,U of A
200808002,Water,MeHg,60,UA,,11-Aug-08,SDNWA 60,U of A
200808004,Water,SO4,60,UA,,11-Aug-08,SDNWA 60,U of A
200806021,Water,MeHg,88,UA,,10-Jun-08,SDNWA 88,U of A
200806024,Water,SO4,88,UA,,10-Jun-08,SDNWA 88,U of A
200807007,Water,MeHg,88,UA,,14-Jul-08,SDNWA 88,U of A
200807009,Water,SO4,88,UA,,14-Jul-08,SDNWA 88,U of A
200808032,Water,MeHg,88,UA,,12-Aug-08,SDNWA 88,U of A
200808034,Water,SO4,88,UA,,12-Aug-08,SDNWA 88,U of A
200906007,Water,SO4,130,UA,,01-Jun-09,SDNWA130,U of A
200906017,Water,SO4,139,UA,,01-Jun-09,SDNWA139,U of A
200906032,Water,SO4,3,UA,,01-Jun-09,SDNWA3,U of A
200906037,Water,SO4,60,UA,,02-Jun-09,SDNWA60,U of A
200906012,Water,SO4,88,UA,,01-Jun-09,SDNWA88,U of A
200906002,Water,SO4,2,UA ,,01-Jun-09,SDNWA2,U of A
200906001,Water,MeHg,2,UA - BDH 001,,01-Jun-09,SDNWA2,U of A
200906031,Water,MeHg,3,UA - BDH 006,,01-Jun-09,SDNWA3,U of A
200906036,Water,MeHg,60,UA - BDH 121,,02-Jun-09,SDNWA60,U of A
200906011,Water,MeHg,88,UA - BDH 124,,01-Jun-09,SDNWA88,U of A
200906006,Water,MeHg,130,UA - BDH 28,,01-Jun-09,SDNWA130,U of A
200907001,Water,MeHg,60,UA - BDH 34,,06-Jul-09,POND60,U of A
200907016,Water,MeHg,2,UA - BDH 53,,06-Jul-09,POND2,U of A
200907006,Water,MeHg,88,UA - BDH 57,,06-Jul-09,POND88,U of A
200907021,Water,MeHg,1,UA - BDH 58,,06-Jul-09,POND1,U of A
200907011,Water,MeHg,139,UA - BDH 59,,06-Jul-09,POND139,U of A
200906016,Water,MeHg,139,UA - BDH 77,,01-Jun-09,SDNWA139,U of A
200907022,Water,THg,1,UR,,06-Jul-09,POND1,U of R
200907023,Water,SUVA,1,UR,,06-Jul-09,POND1,U of R
200907024,Water,DOC,1,UR,,06-Jul-09,POND1,U of R
200907012,Water,THg,139,UR,,06-Jul-09,POND139,U of R
200907013,Water,SUVA,139,UR,,06-Jul-09,POND139,U of R
200907014,Water,DOC,139,UR,,06-Jul-09,POND139,U of R
200907017,Water,THg,2,UR,,06-Jul-09,POND2,U of R
200907018,Water,SUVA,2,UR,,06-Jul-09,POND2,U of R
200907019,Water,DOC,2,UR,,06-Jul-09,POND2,U of R
200907002,Water,THg,60,UR,,06-Jul-09,POND60,U of R
200907003,Water,SUVA,60,UR,,06-Jul-09,POND60,U of R
200907004,Water,DOC,60,UR,,06-Jul-09,POND60,U of R
200907007,Water,THg,88,UR,,06-Jul-09,POND88,U of R
200907008,Water,SUVA,88,UR,,06-Jul-09,POND88,U of R
200907009,Water,DOC,88,UR,,06-Jul-09,POND88,U of R
200805027,Water,THg,109,UR,,12-May-08,SDNWA 109,U of R
